image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1563207364,gemini-3.1-flash-lite-preview,ok,,dish_1563207364,test,True,True,309.269989,191.000000,118.269989,38.241664,15.010000,8.100000,6.910000,46.035976,30.657000,25.600000,5.057000,16.495417,13.774000,6.200000,7.574000,54.987658,271.000000,190.000000,81.000000,29.889299,"{""id"": ""dish_1563207364"", ""split"": ""test"", ""ingredients"": [{""id"": ""sweet_potato_roasted"", ""name"": ""roasted sweet potato"", ""grams"": 85.0, ""calories"": 75.0, ""fat"": 0.1, ""carb"": 17.0, ""protein"": 1.3}, {""id"": ""red_grapes"", ""name"": ""red grapes"", ""grams"": 45.0, ""calories"": 31.0, ""fat"": 0.1, ""carb"": 8.0, ""protein"": 0.3}, {""id"": ""scrambled_eggs"", ""name"": ""scrambled eggs"", ""grams"": 60.0, ""calories"": 85.0, ""fat"": 6.0, ""carb"": 0.6, ""protein"": 6.5}], ""total_calories"": 191.0, ""total_mass"": 190.0, ""total_fat"": 6.2, ""total_carb"": 25.6, ""total_protein"": 8.1}"
dish_1565981848,gemini-3.1-flash-lite-preview,ok,,dish_1565981848,test,True,True,147.410431,263.000000,115.589569,78.413426,15.093219,23.900000,8.806781,58.349256,8.199256,21.000000,12.800744,156.120799,11.091943,9.200000,1.891943,17.056912,198.000000,290.000000,92.000000,46.464646,"{""id"": ""dish_1565981848"", ""split"": ""test"", ""ingredients"": [{""id"": ""fish_fillet"", ""name"": ""pan-seared fish fillet"", ""grams"": 60.0, ""calories"": 95.0, ""fat"": 3.5, ""carb"": 0.0, ""protein"": 15.0}, {""id"": ""tofu_cubes"", ""name"": ""tofu cubes"", ""grams"": 80.0, ""calories"": 60.0, ""fat"": 3.2, ""carb"": 1.5, ""protein"": 6.5}, {""id"": ""carrots"", ""name"": ""sliced carrots"", ""grams"": 70.0, ""calories"": 28.0, ""fat"": 0.2, ""carb"": 6.5, ""protein"": 0.6}, {""id"": ""roasted_vegetables"", ""name"": ""roasted root vegetables"", ""grams"": 50.0, ""calories"": 45.0, ""fat"": 2.0, ""carb"": 6.0, ""protein"": 0.8}, {""id"": ""grains"", ""name"": ""cooked grains"", ""grams"": 30.0, ""calories"": 35.0, ""fat"": 0.3, ""carb"": 7.0, ""protein"": 1.0}], ""total_calories"": 263.0, ""total_mass"": 290.0, ""total_fat"": 9.2, ""total_carb"": 21.0, ""total_protein"": 23.9}"
dish_1563998210,gemini-3.1-flash-lite-preview,ok,,dish_1563998210,test,True,True,148.089218,140.000000,8.089218,5.462395,22.614895,26.000000,3.385105,14.968475,2.163187,0.000000,2.163187,100.000000,4.958992,3.000000,1.958992,39.503835,91.000000,85.000000,6.000000,6.593407,"{""id"": ""dish_1563998210"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast_001"", ""name"": ""cooked chicken breast"", ""grams"": 85.0, ""calories"": 140.0, ""fat"": 3.0, ""carb"": 0.0, ""protein"": 26.0}], ""total_calories"": 140.0, ""total_mass"": 85.0, ""total_fat"": 3.0, ""total_carb"": 0.0, ""total_protein"": 26.0}"
dish_1565812146,gemini-3.1-flash-lite-preview,ok,,dish_1565812146,test,True,True,72.940170,107.000000,34.059830,46.695573,1.148946,2.700000,1.551054,134.997989,8.859468,10.600000,1.740532,19.646010,4.279880,7.200000,2.920120,68.229016,93.000000,110.000000,17.000000,18.279570,"{""id"": ""dish_1565812146"", ""split"": ""test"", ""ingredients"": [{""id"": ""arugula_001"", ""name"": ""arugula"", ""grams"": 40.0, ""calories"": 10.0, ""fat"": 0.3, ""carb"": 1.5, ""protein"": 1.0}, {""id"": ""pineapple_001"", ""name"": ""pineapple"", ""grams"": 60.0, ""calories"": 30.0, ""fat"": 0.1, ""carb"": 7.8, ""protein"": 0.3}, {""id"": ""pine_nuts_001"", ""name"": ""pine nuts"", ""grams"": 10.0, ""calories"": 67.0, ""fat"": 6.8, ""carb"": 1.3, ""protein"": 1.4}], ""total_calories"": 107.0, ""total_mass"": 110.0, ""total_fat"": 7.2, ""total_carb"": 10.6, ""total_protein"": 2.7}"
dish_1558031526,gemini-3.1-flash-lite-preview,ok,,dish_1558031526,test,True,True,76.942001,75.000000,1.942001,2.523980,0.992000,1.300000,0.308000,31.048387,18.228001,17.500000,0.728001,3.993861,0.124000,0.100000,0.024000,19.354839,62.000000,85.000000,23.000000,37.096774,"{""id"": ""dish_1558031526"", ""split"": ""test"", ""ingredients"": [{""id"": ""sweet_potato_001"", ""name"": ""roasted sweet potato chunks"", ""grams"": 85.0, ""calories"": 75.0, ""fat"": 0.1, ""carb"": 17.5, ""protein"": 1.3}], ""total_calories"": 75.0, ""total_mass"": 85.0, ""total_fat"": 0.1, ""total_carb"": 17.5, ""total_protein"": 1.3}"
dish_1565808943,gemini-3.1-flash-lite-preview,ok,,dish_1565808943,test,True,True,13.320001,19.000000,5.679999,42.642632,0.666000,0.900000,0.234000,35.135135,2.886000,4.100000,1.214000,42.065142,0.148000,0.200000,0.052000,35.135135,74.000000,105.000000,31.000000,41.891892,"{""id"": ""dish_1565808943"", ""split"": ""test"", ""ingredients"": [{""id"": ""cherry_tomatoes_001"", ""name"": ""cherry tomatoes"", ""grams"": 105.0, ""calories"": 19.0, ""fat"": 0.2, ""carb"": 4.1, ""protein"": 0.9}], ""total_calories"": 19.0, ""total_mass"": 105.0, ""total_fat"": 0.2, ""total_carb"": 4.1, ""total_protein"": 0.9}"
dish_1564516760,gemini-3.1-flash-lite-preview,ok,,dish_1564516760,test,True,True,442.728943,480.000000,37.271057,8.418482,52.757278,47.500000,5.257278,9.965029,11.774262,24.000000,12.225738,103.834431,19.221478,22.500000,3.278522,17.056555,329.000000,360.000000,31.000000,9.422492,"{""id"": ""dish_1564516760"", ""split"": ""test"", ""ingredients"": [{""id"": ""roasted_chicken"", ""name"": ""roasted chicken"", ""grams"": 180.0, ""calories"": 350.0, ""fat"": 18.0, ""carb"": 0.0, ""protein"": 45.0}, {""id"": ""roasted_carrots"", ""name"": ""roasted carrots"", ""grams"": 120.0, ""calories"": 60.0, ""fat"": 2.0, ""carb"": 12.0, ""protein"": 1.0}, {""id"": ""roasted_potatoes"", ""name"": ""roasted potatoes"", ""grams"": 60.0, ""calories"": 70.0, ""fat"": 2.5, ""carb"": 12.0, ""protein"": 1.5}], ""total_calories"": 480.0, ""total_mass"": 360.0, ""total_fat"": 22.5, ""total_carb"": 24.0, ""total_protein"": 47.5}"
dish_1564685450,gemini-3.1-flash-lite-preview,ok,,dish_1564685450,test,True,True,623.007507,692.000000,68.992493,11.074103,37.391777,43.400000,6.008223,16.068300,38.998962,52.000000,13.001038,33.336882,35.372643,32.700000,2.672643,7.555678,288.000000,360.000000,72.000000,25.000000,"{""id"": ""dish_1564685450"", ""split"": ""test"", ""ingredients"": [{""id"": ""pizza_slice"", ""name"": ""pizza slice"", ""grams"": 120.0, ""calories"": 310.0, ""fat"": 12.0, ""carb"": 35.0, ""protein"": 14.0}, {""id"": ""mixed_salad"", ""name"": ""mixed salad with vinaigrette"", ""grams"": 80.0, ""calories"": 60.0, ""fat"": 4.5, ""carb"": 4.0, ""protein"": 1.0}, {""id"": ""grilled_steak"", ""name"": ""grilled steak"", ""grams"": 100.0, ""calories"": 250.0, ""fat"": 15.0, ""carb"": 0.0, ""protein"": 26.0}, {""id"": ""quinoa_side"", ""name"": ""quinoa side"", ""grams"": 60.0, ""calories"": 72.0, ""fat"": 1.2, ""carb"": 13.0, ""protein"": 2.4}], ""total_calories"": 692.0, ""total_mass"": 360.0, ""total_fat"": 32.7, ""total_carb"": 52.0, ""total_protein"": 43.4}"
dish_1562691064,gemini-3.1-flash-lite-preview,ok,,dish_1562691064,test,True,True,555.303711,605.000000,49.696289,8.949389,21.989340,25.700000,3.710660,16.874813,64.772835,72.000000,7.227165,11.157710,23.931829,24.800000,0.868171,3.627683,501.000000,540.000000,39.000000,7.784431,"{""id"": ""dish_1562691064"", ""split"": ""test"", ""ingredients"": [{""id"": ""scrambled_eggs"", ""name"": ""scrambled eggs"", ""grams"": 120.0, ""calories"": 180.0, ""fat"": 12.0, ""carb"": 2.0, ""protein"": 15.0}, {""id"": ""roasted_potatoes"", ""name"": ""roasted potatoes"", ""grams"": 80.0, ""calories"": 100.0, ""fat"": 3.0, ""carb"": 17.0, ""protein"": 2.0}, {""id"": ""fried_rice"", ""name"": ""fried rice"", ""grams"": 150.0, ""calories"": 240.0, ""fat"": 8.0, ""carb"": 35.0, ""protein"": 6.0}, {""id"": ""roasted_broccoli"", ""name"": ""roasted broccoli"", ""grams"": 70.0, ""calories"": 35.0, ""fat"": 1.5, ""carb"": 5.0, ""protein"": 2.0}, {""id"": ""strawberries"", ""name"": ""strawberries"", ""grams"": 60.0, ""calories"": 20.0, ""fat"": 0.2, ""carb"": 5.0, ""protein"": 0.4}, {""id"": ""pineapple"", ""name"": ""pineapple"", ""grams"": 60.0, ""calories"": 30.0, ""fat"": 0.1, ""carb"": 8.0, ""protein"": 0.3}], ""total_calories"": 605.0, ""total_mass"": 540.0, ""total_fat"": 24.8, ""total_carb"": 72.0, ""total_protein"": 25.7}"
dish_1564083508,gemini-3.1-flash-lite-preview,ok,,dish_1564083508,test,True,True,276.261993,221.000000,55.261993,20.003473,22.819998,26.800000,3.980002,17.440852,6.015000,3.400000,2.615000,43.474647,18.447001,10.200000,8.247001,44.706459,225.000000,175.000000,50.000000,22.222222,"{""id"": ""dish_1564083508"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 85.0, ""calories"": 140.0, ""fat"": 3.0, ""carb"": 0.0, ""protein"": 26.0}, {""id"": ""cherry_tomatoes"", ""name"": ""cherry tomatoes"", ""grams"": 60.0, ""calories"": 11.0, ""fat"": 0.2, ""carb"": 2.4, ""protein"": 0.5}, {""id"": ""kalamata_olives"", ""name"": ""kalamata olives"", ""grams"": 30.0, ""calories"": 70.0, ""fat"": 7.0, ""carb"": 1.0, ""protein"": 0.3}], ""total_calories"": 221.0, ""total_mass"": 175.0, ""total_fat"": 10.2, ""total_carb"": 3.4, ""total_protein"": 26.8}"
dish_1558720364,gemini-3.1-flash-lite-preview,failed,Server disconnected without sending a response.,,,,,73.839996,,,,0.426000,,,,19.879999,,,,0.284000,,,,142.000000,,,,{}
dish_1565379868,gemini-3.1-flash-lite-preview,ok,,dish_1565379868,test,True,True,560.774963,605.000000,44.225037,7.886414,38.934471,33.800000,5.134471,13.187468,49.074287,48.000000,1.074287,2.189104,22.945583,31.500000,8.554417,37.281323,434.000000,410.000000,24.000000,5.529954,"{""id"": ""dish_1565379868"", ""split"": ""test"", ""ingredients"": [{""id"": ""noodle_salad"", ""name"": ""noodle salad with cabbage and peas"", ""grams"": 150.0, ""calories"": 210.0, ""fat"": 8.0, ""carb"": 30.0, ""protein"": 5.0}, {""id"": ""braised_meat"", ""name"": ""braised meat with sauce"", ""grams"": 180.0, ""calories"": 350.0, ""fat"": 22.0, ""carb"": 10.0, ""protein"": 28.0}, {""id"": ""roasted_carrots"", ""name"": ""roasted carrots"", ""grams"": 80.0, ""calories"": 45.0, ""fat"": 1.5, ""carb"": 8.0, ""protein"": 0.8}], ""total_calories"": 605.0, ""total_mass"": 410.0, ""total_fat"": 31.5, ""total_carb"": 48.0, ""total_protein"": 33.8}"
dish_1563997418,gemini-3.1-flash-lite-preview,ok,,dish_1563997418,test,True,True,608.703918,381.000000,227.703918,37.407993,34.666901,34.800000,0.133099,0.383937,24.548904,17.900000,6.648904,27.084321,43.175797,18.400000,24.775797,57.383531,400.000000,290.000000,110.000000,27.500000,"{""id"": ""dish_1563997418"", ""split"": ""test"", ""ingredients"": [{""id"": ""beef_steak"", ""name"": ""beef steak"", ""grams"": 120.0, ""calories"": 300.0, ""fat"": 18.0, ""carb"": 0.0, ""protein"": 32.0}, {""id"": ""carrots"", ""name"": ""carrots"", ""grams"": 80.0, ""calories"": 33.0, ""fat"": 0.2, ""carb"": 7.7, ""protein"": 0.7}, {""id"": ""spinach"", ""name"": ""spinach"", ""grams"": 40.0, ""calories"": 9.0, ""fat"": 0.1, ""carb"": 1.4, ""protein"": 1.1}, {""id"": ""potatoes"", ""name"": ""potatoes"", ""grams"": 50.0, ""calories"": 39.0, ""fat"": 0.1, ""carb"": 8.8, ""protein"": 1.0}], ""total_calories"": 381.0, ""total_mass"": 290.0, ""total_fat"": 18.4, ""total_carb"": 17.9, ""total_protein"": 34.8}"
dish_1563550976,gemini-3.1-flash-lite-preview,ok,,dish_1563550976,test,True,True,284.690002,425.000000,140.309998,49.285186,13.842000,25.900000,12.058000,87.111689,14.418001,18.200000,3.781999,26.231091,18.796000,26.900000,8.104000,43.115557,165.000000,225.000000,60.000000,36.363636,"{""id"": ""dish_1563550976"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_01"", ""name"": ""scrambled eggs"", ""grams"": 100.0, ""calories"": 147.0, ""fat"": 10.0, ""carb"": 1.1, ""protein"": 10.6}, {""id"": ""ing_02"", ""name"": ""bacon"", ""grams"": 20.0, ""calories"": 108.0, ""fat"": 8.5, ""carb"": 0.3, ""protein"": 7.5}, {""id"": ""ing_03"", ""name"": ""shredded cheddar cheese"", ""grams"": 25.0, ""calories"": 100.0, ""fat"": 8.3, ""carb"": 0.8, ""protein"": 6.2}, {""id"": ""ing_04"", ""name"": ""diced potatoes"", ""grams"": 80.0, ""calories"": 70.0, ""fat"": 0.1, ""carb"": 16.0, ""protein"": 1.6}], ""total_calories"": 425.0, ""total_mass"": 225.0, ""total_fat"": 26.9, ""total_carb"": 18.2, ""total_protein"": 25.9}"
dish_1560543605,gemini-3.1-flash-lite-preview,ok,,dish_1560543605,test,True,True,485.570892,731.000000,245.429108,50.544444,63.553284,42.300000,21.253284,33.441677,22.652529,46.400000,23.747471,104.833641,27.281401,39.100000,11.818599,43.321085,501.000000,460.000000,41.000000,8.183633,"{""id"": ""dish_1560543605"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_01"", ""name"": ""Caesar salad"", ""grams"": 120.0, ""calories"": 240.0, ""fat"": 18.0, ""carb"": 8.0, ""protein"": 6.0}, {""id"": ""ing_02"", ""name"": ""Cherry tomatoes"", ""grams"": 60.0, ""calories"": 11.0, ""fat"": 0.1, ""carb"": 2.4, ""protein"": 0.5}, {""id"": ""ing_03"", ""name"": ""Brown rice and quinoa mix"", ""grams"": 100.0, ""calories"": 130.0, ""fat"": 2.0, ""carb"": 25.0, ""protein"": 3.5}, {""id"": ""ing_04"", ""name"": ""BBQ chicken drumstick"", ""grams"": 150.0, ""calories"": 280.0, ""fat"": 12.0, ""carb"": 10.0, ""protein"": 32.0}, {""id"": ""ing_05"", ""name"": ""Kalamata olives"", ""grams"": 30.0, ""calories"": 70.0, ""fat"": 7.0, ""carb"": 1.0, ""protein"": 0.3}], ""total_calories"": 731.0, ""total_mass"": 460.0, ""total_fat"": 39.1, ""total_carb"": 46.4, ""total_protein"": 42.3}"
dish_1563207406,gemini-3.1-flash-lite-preview,ok,,dish_1563207406,test,True,True,372.070038,348.000000,24.070038,6.469222,15.986001,14.400000,1.586001,9.921187,46.752998,54.000000,7.247002,15.500615,14.062000,9.600000,4.462000,31.730906,443.000000,430.000000,13.000000,2.934537,"{""id"": ""dish_1563207406"", ""split"": ""test"", ""ingredients"": [{""id"": ""watermelon_001"", ""name"": ""watermelon"", ""grams"": 120.0, ""calories"": 36.0, ""fat"": 0.2, ""carb"": 9.0, ""protein"": 0.7}, {""id"": ""grapes_001"", ""name"": ""grapes"", ""grams"": 40.0, ""calories"": 27.0, ""fat"": 0.1, ""carb"": 7.0, ""protein"": 0.3}, {""id"": ""sweet_potato_001"", ""name"": ""roasted sweet potato"", ""grams"": 100.0, ""calories"": 115.0, ""fat"": 0.2, ""carb"": 27.0, ""protein"": 2.0}, {""id"": ""pineapple_001"", ""name"": ""pineapple"", ""grams"": 80.0, ""calories"": 40.0, ""fat"": 0.1, ""carb"": 10.0, ""protein"": 0.4}, {""id"": ""scrambled_eggs_001"", ""name"": ""scrambled eggs"", ""grams"": 90.0, ""calories"": 130.0, ""fat"": 9.0, ""carb"": 1.0, ""protein"": 11.0}], ""total_calories"": 348.0, ""total_mass"": 430.0, ""total_fat"": 9.6, ""total_carb"": 54.0, ""total_protein"": 14.4}"
dish_1567628157,gemini-3.1-flash-lite-preview,ok,,dish_1567628157,test,True,True,373.190979,259.000000,114.190979,30.598537,37.479683,13.000000,24.479683,65.314541,25.867041,29.000000,3.132959,12.111780,36.018696,12.100000,23.918696,66.406335,355.000000,280.000000,75.000000,21.126761,"{""id"": ""dish_1567628157"", ""split"": ""test"", ""ingredients"": [{""id"": ""cauliflower_roasted"", ""name"": ""roasted cauliflower"", ""grams"": 120.0, ""calories"": 45.0, ""fat"": 1.5, ""carb"": 7.0, ""protein"": 3.0}, {""id"": ""lentils_cooked"", ""name"": ""cooked lentils"", ""grams"": 100.0, ""calories"": 116.0, ""fat"": 0.4, ""carb"": 20.0, ""protein"": 9.0}, {""id"": ""mixed_greens"", ""name"": ""mixed salad greens"", ""grams"": 50.0, ""calories"": 10.0, ""fat"": 0.2, ""carb"": 2.0, ""protein"": 1.0}, {""id"": ""olive_oil_dressing"", ""name"": ""olive oil dressing"", ""grams"": 10.0, ""calories"": 88.0, ""fat"": 10.0, ""carb"": 0.0, ""protein"": 0.0}], ""total_calories"": 259.0, ""total_mass"": 280.0, ""total_fat"": 12.1, ""total_carb"": 29.0, ""total_protein"": 13.0}"
dish_1564675411,gemini-3.1-flash-lite-preview,ok,,dish_1564675411,test,True,True,235.531006,400.000000,164.468994,69.829020,35.193001,14.500000,20.693001,58.798626,2.708000,39.000000,36.292000,1340.177253,7.033000,21.500000,14.467000,205.701692,308.000000,320.000000,12.000000,3.896104,"{""id"": ""dish_1564675411"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_001"", ""name"": ""mashed potatoes"", ""grams"": 250.0, ""calories"": 220.0, ""fat"": 8.0, ""carb"": 35.0, ""protein"": 4.0}, {""id"": ""ing_002"", ""name"": ""bacon"", ""grams"": 30.0, ""calories"": 150.0, ""fat"": 12.0, ""carb"": 0.5, ""protein"": 10.0}, {""id"": ""ing_003"", ""name"": ""gravy"", ""grams"": 40.0, ""calories"": 30.0, ""fat"": 1.5, ""carb"": 3.5, ""protein"": 0.5}], ""total_calories"": 400.0, ""total_mass"": 320.0, ""total_fat"": 21.5, ""total_carb"": 39.0, ""total_protein"": 14.5}"
dish_1558378634,gemini-3.1-flash-lite-preview,ok,,dish_1558378634,test,True,True,874.966003,718.000000,156.966003,17.939669,37.979000,29.200000,8.779000,23.115406,44.301998,31.000000,13.301998,30.025729,64.777000,55.200000,9.577000,14.784569,315.000000,270.000000,45.000000,14.285714,"{""id"": ""dish_1558378634"", ""split"": ""test"", ""ingredients"": [{""id"": ""sausage_001"", ""name"": ""sliced sausage"", ""grams"": 120.0, ""calories"": 360.0, ""fat"": 30.0, ""carb"": 2.0, ""protein"": 18.0}, {""id"": ""grapes_001"", ""name"": ""grapes"", ""grams"": 100.0, ""calories"": 69.0, ""fat"": 0.2, ""carb"": 18.0, ""protein"": 0.7}, {""id"": ""almonds_001"", ""name"": ""almonds"", ""grams"": 50.0, ""calories"": 289.0, ""fat"": 25.0, ""carb"": 11.0, ""protein"": 10.5}], ""total_calories"": 718.0, ""total_mass"": 270.0, ""total_fat"": 55.2, ""total_carb"": 31.0, ""total_protein"": 29.2}"
dish_1564774805,gemini-3.1-flash-lite-preview,ok,,dish_1564774805,test,True,True,621.091003,360.000000,261.091003,42.037479,44.937073,38.500000,6.437073,14.324638,15.256662,26.000000,10.743338,70.417356,41.685188,12.500000,29.185188,70.013329,353.000000,270.000000,83.000000,23.512748,"{""id"": ""dish_1564774805"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_01"", ""name"": ""roasted broccoli"", ""grams"": 120.0, ""calories"": 40.0, ""fat"": 0.5, ""carb"": 8.0, ""protein"": 3.5}, {""id"": ""ing_02"", ""name"": ""breaded fish fillet"", ""grams"": 150.0, ""calories"": 320.0, ""fat"": 12.0, ""carb"": 18.0, ""protein"": 35.0}], ""total_calories"": 360.0, ""total_mass"": 270.0, ""total_fat"": 12.5, ""total_carb"": 26.0, ""total_protein"": 38.5}"
dish_1558031628,gemini-3.1-flash-lite-preview,ok,,dish_1558031628,test,True,True,31.280001,41.000000,9.719999,31.074165,0.736000,1.000000,0.264000,35.869565,7.360000,9.800000,2.440000,33.152174,0.184000,0.200000,0.016000,8.695652,92.000000,120.000000,28.000000,30.434783,"{""id"": ""dish_1558031628"", ""split"": ""test"", ""ingredients"": [{""id"": ""cantaloupe_001"", ""name"": ""cantaloupe"", ""grams"": 120.0, ""calories"": 41.0, ""fat"": 0.2, ""carb"": 9.8, ""protein"": 1.0}], ""total_calories"": 41.0, ""total_mass"": 120.0, ""total_fat"": 0.2, ""total_carb"": 9.8, ""total_protein"": 1.0}"
dish_1563221054,gemini-3.1-flash-lite-preview,ok,,dish_1563221054,test,True,True,298.877594,273.000000,25.877594,8.658258,26.901321,39.700000,12.798679,47.576396,6.509885,11.500000,4.990115,76.654426,17.891090,6.400000,11.491090,64.228004,170.000000,195.000000,25.000000,14.705882,"{""id"": ""dish_1563221054"", ""split"": ""test"", ""ingredients"": [{""id"": ""grilled_chicken"", ""name"": ""grilled chicken breast"", ""grams"": 120.0, ""calories"": 198.0, ""fat"": 4.2, ""carb"": 0.0, ""protein"": 37.0}, {""id"": ""mixed_greens"", ""name"": ""mixed salad greens"", ""grams"": 60.0, ""calories"": 15.0, ""fat"": 0.2, ""carb"": 2.5, ""protein"": 1.2}, {""id"": ""crouton"", ""name"": ""crouton"", ""grams"": 15.0, ""calories"": 60.0, ""fat"": 2.0, ""carb"": 9.0, ""protein"": 1.5}], ""total_calories"": 273.0, ""total_mass"": 195.0, ""total_fat"": 6.4, ""total_carb"": 11.5, ""total_protein"": 39.7}"
dish_1560975628,gemini-3.1-flash-lite-preview,ok,,dish_1560975628,test,True,True,348.272644,845.000000,496.727356,142.626004,27.610699,47.000000,19.389301,70.223869,32.350925,75.000000,42.649075,131.832629,12.463076,38.800000,26.336924,211.319613,296.000000,550.000000,254.000000,85.810811,"{""id"": ""dish_1560975628"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_01"", ""name"": ""Caesar salad"", ""grams"": 150.0, ""calories"": 220.0, ""fat"": 18.0, ""carb"": 6.0, ""protein"": 8.0}, {""id"": ""ing_02"", ""name"": ""Cheese pizza slice"", ""grams"": 120.0, ""calories"": 300.0, ""fat"": 12.0, ""carb"": 35.0, ""protein"": 12.0}, {""id"": ""ing_03"", ""name"": ""Chicken with sauce"", ""grams"": 100.0, ""calories"": 180.0, ""fat"": 7.0, ""carb"": 5.0, ""protein"": 22.0}, {""id"": ""ing_04"", ""name"": ""Steamed broccoli"", ""grams"": 80.0, ""calories"": 25.0, ""fat"": 0.3, ""carb"": 5.0, ""protein"": 2.0}, {""id"": ""ing_05"", ""name"": ""Brown rice with vegetables"", ""grams"": 100.0, ""calories"": 120.0, ""fat"": 1.5, ""carb"": 24.0, ""protein"": 3.0}], ""total_calories"": 845.0, ""total_mass"": 550.0, ""total_fat"": 38.8, ""total_carb"": 75.0, ""total_protein"": 47.0}"
dish_1558718009,gemini-3.1-flash-lite-preview,ok,,dish_1558718009,test,True,True,25.840000,29.000000,3.160000,12.229102,0.608000,0.700000,0.092000,15.131579,6.080000,7.000000,0.920000,15.131579,0.152000,0.200000,0.048000,31.578947,76.000000,85.000000,9.000000,11.842105,"{""id"": ""dish_1558718009"", ""split"": ""test"", ""ingredients"": [{""id"": ""cantaloupe_001"", ""name"": ""cantaloupe"", ""grams"": 85.0, ""calories"": 29.0, ""fat"": 0.2, ""carb"": 7.0, ""protein"": 0.7}], ""total_calories"": 29.0, ""total_mass"": 85.0, ""total_fat"": 0.2, ""total_carb"": 7.0, ""total_protein"": 0.7}"
dish_1558639362,gemini-3.1-flash-lite-preview,ok,,dish_1558639362,test,True,True,156.179001,210.000000,53.820999,34.461098,3.902000,5.400000,1.498000,38.390569,37.420002,50.500000,13.079998,34.954563,1.420000,1.600000,0.180000,12.676056,342.000000,430.000000,88.000000,25.730994,"{""id"": ""dish_1558639362"", ""split"": ""test"", ""ingredients"": [{""id"": ""corn_001"", ""name"": ""corn on the cob"", ""grams"": 60.0, ""calories"": 58.0, ""fat"": 0.7, ""carb"": 13.0, ""protein"": 2.0}, {""id"": ""apple_001"", ""name"": ""apple"", ""grams"": 150.0, ""calories"": 78.0, ""fat"": 0.3, ""carb"": 21.0, ""protein"": 0.4}, {""id"": ""cauliflower_001"", ""name"": ""cauliflower"", ""grams"": 100.0, ""calories"": 25.0, ""fat"": 0.3, ""carb"": 5.0, ""protein"": 1.9}, {""id"": ""carrots_001"", ""name"": ""carrots"", ""grams"": 120.0, ""calories"": 49.0, ""fat"": 0.3, ""carb"": 11.5, ""protein"": 1.1}], ""total_calories"": 210.0, ""total_mass"": 430.0, ""total_fat"": 1.6, ""total_carb"": 50.5, ""total_protein"": 5.4}"
dish_1566414342,gemini-3.1-flash-lite-preview,ok,,dish_1566414342,test,True,True,846.367065,580.000000,266.367065,31.471814,83.577950,36.000000,47.577950,56.926438,53.343304,60.000000,6.656696,12.478972,31.578682,22.000000,9.578682,30.332748,552.000000,400.000000,152.000000,27.536232,"{""id"": ""dish_1566414342"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_creamy_sauce"", ""name"": ""creamy chicken with grains"", ""grams"": 180, ""calories"": 320, ""fat"": 14, ""carb"": 18, ""protein"": 30}, {""id"": ""roasted_potatoes"", ""name"": ""roasted potato wedges"", ""grams"": 120, ""calories"": 150, ""fat"": 5, ""carb"": 24, ""protein"": 3}, {""id"": ""mediterranean_salad"", ""name"": ""couscous salad with peppers and onions"", ""grams"": 100, ""calories"": 110, ""fat"": 3, ""carb"": 18, ""protein"": 3}], ""total_calories"": 580, ""total_mass"": 400, ""total_fat"": 22, ""total_carb"": 60, ""total_protein"": 36}"
dish_1568666061,gemini-3.1-flash-lite-preview,ok,,dish_1568666061,test,True,True,260.434052,586.000000,325.565948,125.008978,15.994325,37.100000,21.105675,131.957272,29.812946,45.500000,15.687054,52.618262,9.433980,26.700000,17.266020,183.019468,253.000000,340.000000,87.000000,34.387352,"{""id"": ""dish_1568666061"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 60.0, ""calories"": 99.0, ""fat"": 2.2, ""carb"": 0.0, ""protein"": 18.6}, {""id"": ""pizza_slice"", ""name"": ""cheese pizza slice"", ""grams"": 110.0, ""calories"": 285.0, ""fat"": 10.0, ""carb"": 35.0, ""protein"": 12.0}, {""id"": ""brussels_sprouts"", ""name"": ""roasted brussels sprouts"", ""grams"": 50.0, ""calories"": 22.0, ""fat"": 0.5, ""carb"": 4.5, ""protein"": 1.5}, {""id"": ""caesar_salad"", ""name"": ""caesar salad"", ""grams"": 120.0, ""calories"": 180.0, ""fat"": 14.0, ""carb"": 6.0, ""protein"": 5.0}], ""total_calories"": 586.0, ""total_mass"": 340.0, ""total_fat"": 26.7, ""total_carb"": 45.5, ""total_protein"": 37.1}"
