image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1563823390,gemini-2.5-flash,ok,,,,,,670.170288,480.000000,190.170288,28.376413,75.572304,48.900000,26.672304,35.293755,12.291248,42.900000,30.608752,249.028837,35.285416,12.900000,22.385416,63.440986,372.000000,405.000000,33.000000,8.870968,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Brown Rice"", ""grams"": 100.0, ""ml"": null, ""calories"": 111.0, ""fat"": 0.9, ""carb"": 23.0, ""protein"": 2.6, ""sugar"": 0.2, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Chicken Breast"", ""grams"": 80.0, ""ml"": null, ""calories"": 133.0, ""fat"": 3.6, ""carb"": 0.0, ""protein"": 24.9, ""sugar"": 0.0, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Roasted Potatoes"", ""grams"": 70.0, ""ml"": null, ""calories"": 60.0, ""fat"": 0.1, ""carb"": 13.7, ""protein"": 1.4, ""sugar"": 0.6, ""confidence"": 0.8}, {""id"": ""ingr_0000000004"", ""name"": ""Roasted Beef Slices"", ""grams"": 60.0, ""ml"": null, ""calories"": 150.0, ""fat"": 8.0, ""carb"": 0.0, ""protein"": 18.0, ""sugar"": 0.0, ""confidence"": 0.8}, {""id"": ""ingr_0000000005"", ""name"": ""Broccoli"", ""grams"": 30.0, ""ml"": null, ""calories"": 10.0, ""fat"": 0.1, ""carb"": 2.0, ""protein"": 0.8, ""sugar"": 0.4, ""confidence"": 0.8}, {""id"": ""ingr_0000000006"", ""name"": ""Cauliflower"", ""grams"": 30.0, ""ml"": null, ""calories"": 8.0, ""fat"": 0.1, ""carb"": 1.6, ""protein"": 0.6, ""sugar"": 0.8, ""confidence"": 0.8}, {""id"": ""ingr_0000000007"", ""name"": ""Cherry Tomato"", ""grams"": 15.0, ""ml"": null, ""calories"": 3.0, ""fat"": 0.0, ""carb"": 0.7, ""protein"": 0.2, ""sugar"": 0.5, ""confidence"": 0.8}, {""id"": ""ingr_0000000008"", ""name"": ""Mixed Greens"", ""grams"": 20.0, ""ml"": null, ""calories"": 5.0, ""fat"": 0.1, ""carb"": 0.9, ""protein"": 0.4, ""sugar"": 0.2, ""confidence"": 0.7}], ""total_calories"": 480.0, ""total_mass"": 405.0, ""total_fat"": 12.9, ""total_carb"": 42.9, ""total_protein"": 48.9, ""total_sugar"": 2.7, ""error"": null}"
dish_1558468494,gemini-2.5-flash,ok,,,,,,15.785000,17.000000,1.215000,7.697181,0.693000,1.200000,0.507000,73.160173,2.618000,3.200000,0.582000,22.230710,0.231000,0.200000,0.031000,13.419913,77.000000,100.000000,23.000000,29.870130,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Zucchini"", ""grams"": 50.0, ""ml"": null, ""calories"": 8.5, ""fat"": 0.1, ""carb"": 1.6, ""protein"": 0.6, ""sugar"": 0.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Yellow Squash"", ""grams"": 50.0, ""ml"": null, ""calories"": 8.5, ""fat"": 0.1, ""carb"": 1.6, ""protein"": 0.6, ""sugar"": 0.8, ""confidence"": 0.9}], ""total_calories"": 17.0, ""total_mass"": 100.0, ""total_fat"": 0.2, ""total_carb"": 3.2, ""total_protein"": 1.2, ""total_sugar"": 1.6, ""error"": null}"
dish_1560444570,gemini-2.5-flash,ok,,,,,,168.720001,149.000000,19.720001,11.688004,11.400001,11.200000,0.200001,1.754395,1.824000,1.100000,0.724000,39.692982,12.540000,10.700000,1.840000,14.673046,114.000000,100.000000,14.000000,12.280702,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Scrambled eggs"", ""grams"": 100, ""ml"": null, ""calories"": 149, ""fat"": 10.7, ""carb"": 1.1, ""protein"": 11.2, ""sugar"": 1.1, ""confidence"": 0.9}], ""total_calories"": 149, ""total_mass"": 100, ""total_fat"": 10.7, ""total_carb"": 1.1, ""total_protein"": 11.2, ""total_sugar"": 1.1, ""error"": null}"
dish_1558717604,gemini-2.5-flash,ok,,,,,,73.839996,95.000000,21.160004,28.656562,0.426000,0.500000,0.074000,17.370892,19.879999,25.000000,5.120001,25.754533,0.284000,0.300000,0.016000,5.633803,142.000000,182.000000,40.000000,28.169014,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Apple"", ""grams"": 182.0, ""ml"": null, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.0, ""protein"": 0.5, ""sugar"": 19.0, ""confidence"": 1.0}], ""total_calories"": 95.0, ""total_mass"": 182.0, ""total_fat"": 0.3, ""total_carb"": 25.0, ""total_protein"": 0.5, ""total_sugar"": 19.0, ""error"": null}"
dish_1563207364,gemini-2.5-flash,ok,,,,,,309.269989,247.000000,62.269989,20.134507,15.010000,16.500000,1.490000,9.926716,30.657000,31.200000,0.543000,1.771210,13.774000,6.800000,6.974000,50.631625,271.000000,250.000000,21.000000,7.749077,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Scrambled eggs"", ""grams"": 50, ""ml"": null, ""calories"": 77, ""fat"": 5.3, ""carb"": 0.6, ""protein"": 6.1, ""sugar"": 0.6, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Sweet potato"", ""grams"": 100, ""ml"": null, ""calories"": 86, ""fat"": 0.2, ""carb"": 20.1, ""protein"": 1.6, ""sugar"": 4.2, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Grapes"", ""grams"": 50, ""ml"": null, ""calories"": 34, ""fat"": 0.2, ""carb"": 8.7, ""protein"": 0.3, ""sugar"": 7.3, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Cottage cheese"", ""grams"": 50, ""ml"": null, ""calories"": 50, ""fat"": 1.1, ""carb"": 1.8, ""protein"": 8.5, ""sugar"": 1.8, ""confidence"": 0.9}], ""total_calories"": 247, ""total_mass"": 250, ""total_fat"": 6.8, ""total_carb"": 31.2, ""total_protein"": 16.5, ""total_sugar"": 13.9, ""error"": null}"
dish_1565981848,gemini-2.5-flash,ok,,,,,,147.410431,409.000000,261.589569,177.456620,15.093219,29.800000,14.706781,97.439658,8.199256,40.600000,32.400744,395.166879,11.091943,15.500000,4.408057,39.741072,198.000000,370.000000,172.000000,86.868687,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Fish with grains"", ""grams"": 120.0, ""ml"": null, ""calories"": 250.0, ""fat"": 10.0, ""carb"": 20.0, ""protein"": 20.0, ""sugar"": 2.0, ""confidence"": 0.85}, {""id"": ""ingr_0000000193"", ""name"": ""Tofu"", ""grams"": 100.0, ""ml"": null, ""calories"": 76.0, ""fat"": 4.8, ""carb"": 1.9, ""protein"": 8.0, ""sugar"": 0.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Carrots"", ""grams"": 80.0, ""ml"": null, ""calories"": 33.0, ""fat"": 0.2, ""carb"": 7.7, ""protein"": 0.8, ""sugar"": 3.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Mixed root vegetables"", ""grams"": 70.0, ""ml"": null, ""calories"": 50.0, ""fat"": 0.5, ""carb"": 11.0, ""protein"": 1.0, ""sugar"": 4.0, ""confidence"": 0.8}], ""total_calories"": 409.0, ""total_mass"": 370.0, ""total_fat"": 15.5, ""total_carb"": 40.6, ""total_protein"": 29.8, ""total_sugar"": 10.3, ""error"": null}"
dish_1563998210,gemini-2.5-flash,ok,,,,,,148.089218,83.000000,65.089218,43.952706,22.614895,15.600000,7.014895,31.018915,2.163187,0.000000,2.163187,100.000000,4.958992,1.800000,3.158992,63.702301,91.000000,50.000000,41.000000,45.054945,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Chicken Breast"", ""grams"": 50, ""ml"": null, ""calories"": 83, ""fat"": 1.8, ""carb"": 0, ""protein"": 15.6, ""sugar"": 0, ""confidence"": 0.9}], ""total_calories"": 83, ""total_mass"": 50, ""total_fat"": 1.8, ""total_carb"": 0, ""total_protein"": 15.6, ""total_sugar"": 0, ""error"": null}"
dish_1565812146,gemini-2.5-flash,ok,,,,,,72.940170,113.000000,40.059830,54.921493,1.148946,3.200000,2.051054,178.516136,8.859468,12.500000,3.640532,41.091993,4.279880,7.000000,2.720120,63.555988,93.000000,130.000000,37.000000,39.784946,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Arugula"", ""grams"": 50, ""ml"": null, ""calories"": 13, ""fat"": 0.3, ""carb"": 1.9, ""protein"": 1.3, ""sugar"": 0.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Pineapple"", ""grams"": 70, ""ml"": null, ""calories"": 35, ""fat"": 0.2, ""carb"": 9.2, ""protein"": 0.4, ""sugar"": 6.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Walnuts"", ""grams"": 10, ""ml"": null, ""calories"": 65, ""fat"": 6.5, ""carb"": 1.4, ""protein"": 1.5, ""sugar"": 0.7, ""confidence"": 0.8}], ""total_calories"": 113, ""total_mass"": 130, ""total_fat"": 7.0, ""total_carb"": 12.5, ""total_protein"": 3.2, ""total_sugar"": 8.3, ""error"": null}"
dish_1558031526,gemini-2.5-flash,ok,,,,,,76.942001,86.000000,9.057999,11.772503,0.992000,1.600000,0.608000,61.290323,18.228001,20.100000,1.871999,10.269908,0.124000,0.100000,0.024000,19.354839,62.000000,100.000000,38.000000,61.290323,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Sweet potato"", ""grams"": 100.0, ""ml"": null, ""calories"": 86.0, ""fat"": 0.1, ""carb"": 20.1, ""protein"": 1.6, ""sugar"": 4.2, ""confidence"": 1.0}], ""total_calories"": 86.0, ""total_mass"": 100.0, ""total_fat"": 0.1, ""total_carb"": 20.1, ""total_protein"": 1.6, ""total_sugar"": 4.2, ""error"": null}"
dish_1565808943,gemini-2.5-flash,ok,,,,,,13.320001,12.600000,0.720001,5.405413,0.666000,0.630000,0.036000,5.405405,2.886000,2.660000,0.226000,7.830908,0.148000,0.140000,0.008000,5.405405,74.000000,70.000000,4.000000,5.405405,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""cherry tomato"", ""grams"": 70.0, ""ml"": null, ""calories"": 12.6, ""fat"": 0.14, ""carb"": 2.66, ""protein"": 0.63, ""sugar"": 1.89, ""confidence"": 1.0}], ""total_calories"": 12.6, ""total_mass"": 70.0, ""total_fat"": 0.14, ""total_carb"": 2.66, ""total_protein"": 0.63, ""total_sugar"": 1.89, ""error"": null}"
dish_1564516760,gemini-2.5-flash,ok,,,,,,442.728943,500.000000,57.271057,12.935919,52.757278,52.000000,0.757278,1.435400,11.774262,28.000000,16.225738,137.806837,19.221478,21.500000,2.278522,11.854042,329.000000,400.000000,71.000000,21.580547,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Roasted Chicken"", ""grams"": 200, ""ml"": null, ""calories"": 400, ""fat"": 20, ""carb"": 5, ""protein"": 50, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Roasted Carrots"", ""grams"": 150, ""ml"": null, ""calories"": 60, ""fat"": 1, ""carb"": 14, ""protein"": 1, ""sugar"": 7, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Roasted Potatoes"", ""grams"": 50, ""ml"": null, ""calories"": 40, ""fat"": 0.5, ""carb"": 9, ""protein"": 1, ""sugar"": 1, ""confidence"": 0.8}], ""total_calories"": 500, ""total_mass"": 400, ""total_fat"": 21.5, ""total_carb"": 28, ""total_protein"": 52, ""total_sugar"": 10, ""error"": null}"
dish_1564685450,gemini-2.5-flash,ok,,,,,,623.007507,720.000000,96.992493,15.568431,37.391777,46.000000,8.608223,23.021701,38.998962,60.000000,21.001038,53.850249,35.372643,31.000000,4.372643,12.361652,288.000000,370.000000,82.000000,28.472222,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Pizza slice"", ""grams"": 120, ""ml"": null, ""calories"": 300, ""fat"": 12, ""carb"": 30, ""protein"": 15, ""sugar"": 3, ""confidence"": 0.8}, {""id"": ""ingr_0000000002"", ""name"": ""Mixed green salad"", ""grams"": 80, ""ml"": null, ""calories"": 50, ""fat"": 3, ""carb"": 5, ""protein"": 2, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Grilled meat (likely beef or lamb)"", ""grams"": 100, ""ml"": null, ""calories"": 250, ""fat"": 15, ""carb"": 0, ""protein"": 25, ""sugar"": 0, ""confidence"": 0.7}, {""id"": ""ingr_0000000004"", ""name"": ""Bulgur or couscous"", ""grams"": 70, ""ml"": null, ""calories"": 120, ""fat"": 1, ""carb"": 25, ""protein"": 4, ""sugar"": 0, ""confidence"": 0.6}], ""total_calories"": 720, ""total_mass"": 370, ""total_fat"": 31, ""total_carb"": 60, ""total_protein"": 46, ""total_sugar"": 5, ""error"": null}"
dish_1562691064,gemini-2.5-flash,ok,,,,,,555.303711,633.000000,77.696289,13.991675,21.989340,24.800000,2.810660,12.781921,64.772835,86.300000,21.527165,33.234866,23.931829,23.500000,0.431829,1.804413,501.000000,580.000000,79.000000,15.768463,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Scrambled eggs"", ""grams"": 120, ""ml"": null, ""calories"": 185, ""fat"": 14.2, ""carb"": 1.8, ""protein"": 12.6, ""sugar"": 1.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Fried rice"", ""grams"": 150, ""ml"": null, ""calories"": 270, ""fat"": 8.5, ""carb"": 42.5, ""protein"": 6.5, ""sugar"": 1.5, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Roasted potatoes"", ""grams"": 100, ""ml"": null, ""calories"": 93, ""fat"": 0.1, ""carb"": 21.5, ""protein"": 2.5, ""sugar"": 1.1, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Broccoli"", ""grams"": 80, ""ml"": null, ""calories"": 27, ""fat"": 0.3, ""carb"": 5.6, ""protein"": 2.4, ""sugar"": 1.1, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Strawberries"", ""grams"": 50, ""ml"": null, ""calories"": 16, ""fat"": 0.2, ""carb"": 3.8, ""protein"": 0.3, ""sugar"": 2.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000197"", ""name"": ""Pineapple"", ""grams"": 50, ""ml"": null, ""calories"": 25, ""fat"": 0.1, ""carb"": 6.6, ""protein"": 0.3, ""sugar"": 4.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000198"", ""name"": ""Blueberries"", ""grams"": 30, ""ml"": null, ""calories"": 17, ""fat"": 0.1, ""carb"": 4.5, ""protein"": 0.2, ""sugar"": 3.0, ""confidence"": 0.8}], ""total_calories"": 633, ""total_mass"": 580, ""total_fat"": 23.5, ""total_carb"": 86.3, ""total_protein"": 24.8, ""total_sugar"": 16.8, ""error"": null}"
dish_1564083508,gemini-2.5-flash,ok,,,,,,276.261993,190.800000,85.461993,30.935125,22.819998,28.400000,5.580002,24.452246,6.015000,10.900000,4.885000,81.213633,18.447001,3.900000,14.547001,78.858352,225.000000,190.000000,35.000000,15.555556,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Chicken breast"", ""grams"": 80, ""ml"": null, ""calories"": 133, ""fat"": 3.6, ""carb"": 0, ""protein"": 24.9, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Cherry tomatoes"", ""grams"": 70, ""ml"": null, ""calories"": 12.6, ""fat"": 0.1, ""carb"": 2.7, ""protein"": 0.6, ""sugar"": 1.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Kidney beans"", ""grams"": 40, ""ml"": null, ""calories"": 45.2, ""fat"": 0.2, ""carb"": 8.2, ""protein"": 2.9, ""sugar"": 0.3, ""confidence"": 0.8}], ""total_calories"": 190.8, ""total_mass"": 190, ""total_fat"": 3.9, ""total_carb"": 10.9, ""total_protein"": 28.4, ""total_sugar"": 2.1, ""error"": null}"
dish_1558720364,gemini-2.5-flash,ok,,,,,,73.839996,95.000000,21.160004,28.656562,0.426000,0.500000,0.074000,17.370892,19.879999,25.100000,5.220001,26.257552,0.284000,0.300000,0.016000,5.633803,142.000000,182.000000,40.000000,28.169014,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""apple"", ""grams"": 182.0, ""ml"": null, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.1, ""protein"": 0.5, ""sugar"": 19.0, ""confidence"": 1.0}], ""total_calories"": 95.0, ""total_mass"": 182.0, ""total_fat"": 0.3, ""total_carb"": 25.1, ""total_protein"": 0.5, ""total_sugar"": 19.0, ""error"": null}"
dish_1565379868,gemini-2.5-flash,ok,,,,,,560.774963,590.000000,29.225037,5.211545,38.934471,18.000000,20.934471,53.768474,49.074287,74.000000,24.925713,50.791799,22.945583,23.500000,0.554417,2.416225,434.000000,430.000000,4.000000,0.921659,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Noodle salad"", ""grams"": 150, ""ml"": null, ""calories"": 200, ""fat"": 8, ""carb"": 25, ""protein"": 5, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Fried rice with meat"", ""grams"": 180, ""ml"": null, ""calories"": 350, ""fat"": 15, ""carb"": 40, ""protein"": 12, ""sugar"": 2, ""confidence"": 0.85}, {""id"": ""ingr_0000000194"", ""name"": ""Cooked carrots"", ""grams"": 100, ""ml"": null, ""calories"": 40, ""fat"": 0.5, ""carb"": 9, ""protein"": 1, ""sugar"": 5, ""confidence"": 0.9}], ""total_calories"": 590, ""total_mass"": 430, ""total_fat"": 23.5, ""total_carb"": 74, ""total_protein"": 18, ""total_sugar"": 10, ""error"": null}"
dish_1563997418,gemini-2.5-flash,failed,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,,,,608.703918,,,,34.666901,,,,24.548904,,,,43.175797,,,,400.000000,,,,{}
dish_1563550976,gemini-2.5-flash,ok,,,,,,284.690002,553.000000,268.309998,94.246372,13.842000,28.000000,14.158000,102.282907,14.418001,29.000000,14.581999,101.137453,18.796000,37.000000,18.204000,96.850394,165.000000,290.000000,125.000000,75.757576,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Scrambled eggs"", ""grams"": 100, ""ml"": null, ""calories"": 155, ""fat"": 11, ""carb"": 1, ""protein"": 13, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Shredded cheddar cheese"", ""grams"": 20, ""ml"": null, ""calories"": 80, ""fat"": 7, ""carb"": 0, ""protein"": 5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Bacon"", ""grams"": 20, ""ml"": null, ""calories"": 108, ""fat"": 9, ""carb"": 0, ""protein"": 7, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000004"", ""name"": ""Home fries"", ""grams"": 150, ""ml"": null, ""calories"": 210, ""fat"": 10, ""carb"": 28, ""protein"": 3, ""sugar"": 1, ""confidence"": 0.9}], ""total_calories"": 553, ""total_mass"": 290, ""total_fat"": 37, ""total_carb"": 29, ""total_protein"": 28, ""total_sugar"": 2, ""error"": null}"
dish_1560543605,gemini-2.5-flash,ok,,,,,,485.570892,702.000000,216.429108,44.572093,63.553284,33.900000,29.653284,46.658933,22.652529,67.500000,44.847471,197.979974,27.281401,30.200000,2.918599,10.698127,501.000000,570.000000,69.000000,13.772455,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Caesar Salad"", ""grams"": 100, ""ml"": null, ""calories"": 150, ""fat"": 12, ""carb"": 8, ""protein"": 3, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Brown Rice"", ""grams"": 150, ""ml"": null, ""calories"": 165, ""fat"": 1.5, ""carb"": 34.5, ""protein"": 3.5, ""sugar"": 0.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Quinoa Salad"", ""grams"": 120, ""ml"": null, ""calories"": 180, ""fat"": 8, ""carb"": 20, ""protein"": 6, ""sugar"": 2, ""confidence"": 0.8}, {""id"": ""ingr_0000000004"", ""name"": ""Cherry Tomatoes"", ""grams"": 50, ""ml"": null, ""calories"": 9, ""fat"": 0.1, ""carb"": 2, ""protein"": 0.5, ""sugar"": 1.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000005"", ""name"": ""Olives"", ""grams"": 20, ""ml"": null, ""calories"": 23, ""fat"": 2.5, ""carb"": 1, ""protein"": 0.1, ""sugar"": 0, ""confidence"": 0.8}, {""id"": ""ingr_0000000006"", ""name"": ""Grilled Chicken"", ""grams"": 100, ""ml"": null, ""calories"": 165, ""fat"": 6, ""carb"": 0, ""protein"": 25, ""sugar"": 0, ""confidence"": 0.8}, {""id"": ""ingr_0000000007"", ""name"": ""Broccoli"", ""grams"": 30, ""ml"": null, ""calories"": 10, ""fat"": 0.1, ""carb"": 2, ""protein"": 0.8, ""sugar"": 0.4, ""confidence"": 0.7}], ""total_calories"": 702, ""total_mass"": 570, ""total_fat"": 30.2, ""total_carb"": 67.5, ""total_protein"": 33.9, ""total_sugar"": 6.4, ""error"": null}"
dish_1563207406,gemini-2.5-flash,ok,,,,,,372.070038,335.000000,37.070038,9.963188,15.986001,20.600000,4.613999,28.862747,46.752998,37.400000,9.352998,20.005130,14.062000,12.900000,1.162000,8.263405,443.000000,390.000000,53.000000,11.963883,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Watermelon"", ""grams"": 100.0, ""ml"": null, ""calories"": 30.0, ""fat"": 0.2, ""carb"": 7.6, ""protein"": 0.6, ""sugar"": 6.2, ""confidence"": 0.95}, {""id"": ""ingr_0000000193"", ""name"": ""Grapes"", ""grams"": 30.0, ""ml"": null, ""calories"": 20.0, ""fat"": 0.1, ""carb"": 5.2, ""protein"": 0.2, ""sugar"": 4.8, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Roasted Sweet Potato"", ""grams"": 80.0, ""ml"": null, ""calories"": 90.0, ""fat"": 3.0, ""carb"": 15.0, ""protein"": 1.5, ""sugar"": 5.0, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Pineapple"", ""grams"": 50.0, ""ml"": null, ""calories"": 25.0, ""fat"": 0.1, ""carb"": 6.6, ""protein"": 0.3, ""sugar"": 5.0, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Cottage Cheese"", ""grams"": 60.0, ""ml"": null, ""calories"": 60.0, ""fat"": 1.5, ""carb"": 2.0, ""protein"": 10.0, ""sugar"": 1.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000197"", ""name"": ""Scrambled Eggs"", ""grams"": 70.0, ""ml"": null, ""calories"": 110.0, ""fat"": 8.0, ""carb"": 1.0, ""protein"": 8.0, ""sugar"": 0.5, ""confidence"": 0.9}], ""total_calories"": 335.0, ""total_mass"": 390.0, ""total_fat"": 12.9, ""total_carb"": 37.4, ""total_protein"": 20.6, ""total_sugar"": 23.0, ""error"": null}"
dish_1567628157,gemini-2.5-flash,ok,,,,,,373.190979,322.500000,50.690979,13.583120,37.479683,36.200000,1.279683,3.414338,25.867041,36.500000,10.632959,41.106205,36.018696,4.300000,31.718696,88.061755,355.000000,400.000000,45.000000,12.676056,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Mixed Green Salad"", ""grams"": 100, ""ml"": null, ""calories"": 20, ""fat"": 0.2, ""carb"": 4, ""protein"": 1.2, ""sugar"": 1.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Cauliflower"", ""grams"": 50, ""ml"": null, ""calories"": 12.5, ""fat"": 0.1, ""carb"": 2.5, ""protein"": 1, ""sugar"": 1, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Lentil Salad"", ""grams"": 150, ""ml"": null, ""calories"": 170, ""fat"": 1, ""carb"": 30, ""protein"": 12, ""sugar"": 2, ""confidence"": 0.85}, {""id"": ""ingr_0000000195"", ""name"": ""Fish Fillet"", ""grams"": 100, ""ml"": null, ""calories"": 120, ""fat"": 3, ""carb"": 0, ""protein"": 22, ""sugar"": 0, ""confidence"": 0.75}], ""total_calories"": 322.5, ""total_mass"": 400, ""total_fat"": 4.3, ""total_carb"": 36.5, ""total_protein"": 36.2, ""total_sugar"": 4.5, ""error"": null}"
dish_1564675411,gemini-2.5-flash,ok,,,,,,235.531006,460.000000,224.468994,95.303373,35.193001,20.000000,15.193001,43.170518,2.708000,26.000000,23.292000,860.118168,7.033000,30.000000,22.967000,326.560500,308.000000,280.000000,28.000000,9.090909,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Mashed Potatoes"", ""grams"": 200, ""ml"": null, ""calories"": 170, ""fat"": 7, ""carb"": 24, ""protein"": 3, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Bacon Strips"", ""grams"": 50, ""ml"": null, ""calories"": 270, ""fat"": 22, ""carb"": 0, ""protein"": 17, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Gravy"", ""grams"": 30, ""ml"": null, ""calories"": 20, ""fat"": 1, ""carb"": 2, ""protein"": 0, ""sugar"": 0, ""confidence"": 0.8}], ""total_calories"": 460, ""total_mass"": 280, ""total_fat"": 30, ""total_carb"": 26, ""total_protein"": 20, ""total_sugar"": 1, ""error"": null}"
dish_1558378634,gemini-2.5-flash,ok,,,,,,874.966003,1043.000000,168.033997,19.204632,37.979000,40.300000,2.321000,6.111272,44.301998,51.300000,6.998002,15.796132,64.777000,80.100000,15.323000,23.655001,315.000000,370.000000,55.000000,17.460317,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Almonds"", ""grams"": 100, ""ml"": null, ""calories"": 579, ""fat"": 49.9, ""carb"": 21.6, ""protein"": 21.2, ""sugar"": 4.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000201"", ""name"": ""Grapes"", ""grams"": 150, ""ml"": null, ""calories"": 104, ""fat"": 0.2, ""carb"": 27.3, ""protein"": 1.1, ""sugar"": 23.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000202"", ""name"": ""Sausage"", ""grams"": 120, ""ml"": null, ""calories"": 360, ""fat"": 30, ""carb"": 2.4, ""protein"": 18, ""sugar"": 0.6, ""confidence"": 0.8}], ""total_calories"": 1043, ""total_mass"": 370, ""total_fat"": 80.1, ""total_carb"": 51.3, ""total_protein"": 40.3, ""total_sugar"": 28.4, ""error"": null}"
